,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
322,ice,,melt, The sun melted the ice .,2,0,ice has property cold. ice is at location freezer. ice is used for cool thing. melt desires be quench. melt is at location ice. melt is used for make ice.  The sun melted the ice .,32
323,actor,,melt, Hundreds of actors were melting into the scene .,4,1,actor has property good. actor is at location movie. actor is used for act. melt desires be quench. melt is at location ice. melt is used for make ice.  Hundreds of actors were melting into the scene .,33
324,resistance,,melt, her resistance melted under his charm .,2,1,resistance has property bad. resistance is at location war. resistance is used for control. melt desires be quench. melt is at location ice. melt is used for make ice.  her resistance melted under his charm .,31
325,furniture,,mold, The furniture molded in the old house .,2,0,furniture has property make from wood. furniture is at location furniture store. furniture is used for decoration. mold desires water. mold is at location fridge. mold is used for make food.  The furniture molded in the old house .,33
326,ball,,mold, She molded the rice balls carefully .,1,0,ball has property round. ball is at location toy store. ball is used for play game. mold desires water. mold is at location fridge. mold is used for make food.  She molded the rice balls carefully .,31
327,dress,,mold, The dress molds her beautiful figure .,2,1,dress has property wear to cover your body. dress is at location closet. dress is used for wear. mold desires water. mold is at location fridge. mold is used for make food.  The dress molds her beautiful figure .,34
328,aerator,,mount, They mounted the aerator on a floating .,1,0,aerator has property fast. aerator is at location air. aerator is used for lift. mount desires ride on horse. mount is at location mountain. mount is used for ride horse.  They mounted the aerator on a floating .,31
329,slide,,mount, mount slides for macroscopic analysis .,0,0,slide has property fun. slide is at location desk. slide is used for slide. mount desires ride on horse. mount is at location mountain. mount is used for ride horse.  mount slides for macroscopic analysis .,30
330,campaign,,mount, mount a campaign against pornography .,0,1,campaign has property bad. campaign is at location newspaper. campaign is used for get money. mount desires ride on horse. mount is at location mountain. mount is used for ride horse.  mount a campaign against pornography .,31
331,production,,mount, mount a theater production .,0,1,production has property fun. production is at location theater. production is used for produce product. mount desires ride on horse. mount is at location mountain. mount is used for ride horse.  mount a theater production .,31
332,husband,,nag, She nags her husband all day long .,1,0,husband has property male. husband is at location bed. husband is used for wife. nag desires food. nag is at location dog. nag is used for get food.  She nags her husband all day long .,29
333,doubt,,nag, nagging concerns and doubts .,0,1,doubt has property false. doubt is at location religion. doubt is used for lie. nag desires food. nag is at location dog. nag is used for get food.  nagging concerns and doubts .,28
334,security,,negociate, negociate securities .,0,0,security has property dangerous. security is at location airport. security is used for protect person. negociate desires be free. negociate is at location moon. negociate is used for live in.  negociate securities .,30
335,mountain,,negociate, The hiker negociated the high mountain pass .,2,1,mountain has property beautiful. mountain is at location mountain. mountain is used for climb. negociate desires be free. negociate is at location moon. negociate is used for live in.  The hiker negociated the high mountain pass .,31
336,party,,negociate, The parties negociated all night .,2,0,party has property fun. party is at location at party. party is used for meet friend. negociate desires be free. negociate is at location moon. negociate is used for live in.  The parties negociated all night .,33
337,republic,,neutralize, The treaty neutralized the small republic .,2,1,republic has property corrupt. republic is at location china. republic is used for govern. neutralize desires win. neutralize is at location war. neutralize is used for kill.  The treaty neutralized the small republic .,29
338,optimism,,neutralize, Her optimism neutralizes his gloom .,2,1,optimism has property good. optimism is at location church. optimism is used for optimism. neutralize desires win. neutralize is at location war. neutralize is used for kill.  Her optimism neutralizes his gloom .,29
339,solution,,neutralize, She neutralized the solution .,1,0,solution has property important. solution is at location math book. solution is used for solve problem. neutralize desires win. neutralize is at location war. neutralize is used for kill.  She neutralized the solution .,30
340,approval,,nod, He nodded his approval .,1,0,approval has property important. approval is at location church. approval is used for get person to do what you want. nod desires be understand. nod is at location restaurant. nod is used for indicate agreement.  He nodded his approval .,36
341,teacher,,nod, The teacher nodded when the student gave the right answer .,2,0,teacher has property good. teacher is at location class. teacher is used for teach. nod desires be understand. nod is at location restaurant. nod is used for indicate agreement.  The teacher nodded when the student gave the right answer .,31
342,man,,nod, The old man was nodding in his chair .,4,0,man has property male. man is at location bed. man is used for fuck. nod desires be understand. nod is at location restaurant. nod is used for indicate agreement.  The old man was nodding in his chair .,33
343,flower,,nod, the flowers were nodding in the breeze .,3,1,flower has property pretty. flower is at location windowsill. flower is used for decorate house. nod desires be understand. nod is at location restaurant. nod is used for indicate agreement.  the flowers were nodding in the breeze .,33
344,room,,paint, We painted the rooms yellow .,1,0,room has property dark. room is at location build. room is used for store thing. paint desires be paint. paint is at location wall. paint is used for make art.  We painted the rooms yellow .,31
345,mistress,,paint, He painted his mistress many times .,1,0,mistress has property good. mistress is at location mansion. mistress is used for sex. paint desires be paint. paint is at location wall. paint is used for make art.  He painted his mistress many times .,30
346,heart,,palpitate, Her violent feelings palpitated the young woman 's heart .,3,0,heart has property strong. heart is at location person. heart is used for love. palpitate desires vomit. palpitate is at location earthquake. palpitate is used for increase heart rate.  Her violent feelings palpitated the young woman 's heart .,32
347,sign,,paste, paste the sign on the wall .,0,0,sign has property use to indicate location. sign is at location freeway. sign is used for tell you something. paste desires paste. paste is at location cupboard. paste is used for make paste.  paste the sign on the wall .,33
348,wall,,paste, paste the sign on the wall .,0,0,wall has property vertical. wall is at location wall. wall is used for divide room. paste desires paste. paste is at location cupboard. paste is used for make paste.  paste the sign on the wall .,29
349,opponent,,paste, He pasted his opponent .,1,1,opponent has property unpredictable. opponent is at location sport event. opponent is used for intimidate. paste desires paste. paste is at location cupboard. paste is used for make paste.  He pasted his opponent .,30
350,moon,,peep, The new moon peeped through the tree tops .,3,1,moon has property large. moon is at location sky. moon is used for live on. peep desires be light. peep is at location church. peep is used for let in light.  The new moon peeped through the tree tops .,34
351,cold,,pierce, The cold pierced her bones .,2,1,cold has property bad. cold is at location freezer. cold is used for kill bacteria. pierce desires get lay. pierce is at location your finger. pierce is used for kill animal.  The cold pierced her bones .,33
352,scream,,pierce, The scream pierced the night .,2,1,scream has property bad. scream is at location opera. scream is used for get attention. pierce desires get lay. pierce is at location your finger. pierce is used for kill animal.  The scream pierced the night .,33
353,needle,,pierce, The needle pierced her flesh .,2,0,needle has property sharp. needle is at location doctor. needle is used for prick someone. pierce desires get lay. pierce is at location your finger. pierce is used for kill animal.  The needle pierced her flesh .,33
354,needle,,pin, pin the needle to the shirt .,0,0,needle has property sharp. needle is at location doctor. needle is used for prick someone. pin desires play game. pin is at location desk. pin is used for hold thing together.  pin the needle to the shirt .,31
355,bug,,ping, The bugs pinged the lamp shade .,2,0,bug has property small. bug is at location tree. bug is used for eat. ping desires play game. ping is at location toy store. ping is used for play game.  The bugs pinged the lamp shade .,32
356,bullet,,ping, the bullet pinged when they struck the car .,2,0,bullet has property dangerous. bullet is at location gun. bullet is used for kill. ping desires play game. ping is at location toy store. ping is used for play game.  the bullet pinged when they struck the car .,32
357,accountant,,ping, I 'll ping my accountant -- April 15 is nearing .,2,1,accountant has property very important. accountant is at location office. accountant is used for manage. ping desires play game. ping is at location toy store. ping is used for play game.  I 'll ping my accountant -- April 15 is nearing .,33
358,machine,,ping, ping your machine in the office .,0,0,machine has property mechanical. machine is at location factory. machine is used for make popcorn. ping desires play game. ping is at location toy store. ping is used for play game.  ping your machine in the office .,31
359,market,,plunge, the stock market plunged .,3,1,market has property full of person. market is at location city. market is used for buy thing. plunge desires swim. plunge is at location waterfall. plunge is used for kill person.  the stock market plunged .,34
360,student,,plunge, The professor plunged his students into the study of the Italian text .,2,1,student has property smart. student is at location school. student is used for learn. plunge desires swim. plunge is at location waterfall. plunge is used for kill person.  The professor plunged his students into the study of the Italian text .,30
361,mind,,poison, poison someone 's mind .,0,1,mind has property complex. mind is at location your head. mind is used for think. poison desires eat person. poison is at location jar. poison is used for kill.  poison someone 's mind .,29
362,husband,,poison, She poisoned her husband .,1,0,husband has property male. husband is at location bed. husband is used for wife. poison desires eat person. poison is at location jar. poison is used for kill.  She poisoned her husband .,29
363,drink,,poison, Her husband poisoned her drink in order to kill her .,2,0,drink has property good. drink is at location bar. drink is used for quench your thirst. poison desires eat person. poison is at location jar. poison is used for kill.  Her husband poisoned her drink in order to kill her .,32
364,mushroom,,poison, This mushrooms can poison .,3,0,mushroom has property green. mushroom is at location field. mushroom is used for eat. poison desires eat person. poison is at location jar. poison is used for kill.  This mushrooms can poison .,31
365,book,,portray, The book portrays the actor as a selfish person .,2,1,book has property good than book. book is at location shelf. book is used for learn. portray desires person to believe. portray is at location movie. portray is used for portray character.  The book portrays the actor as a selfish person .,34
366,father,,portray, The father is portrayed as a good - looking man in this painting .,3,0,father has property male. father is at location family. father is used for teach you. portray desires person to believe. portray is at location movie. portray is used for portray character.  The father is portrayed as a good - looking man in this painting .,34
367,question,,pose, This poses an interesting question .,1,1,question has property important. question is at location newspaper. question is used for get information. pose desires be good at something. pose is at location theatre. pose is used for show off.  This poses an interesting question .,33
368,woman,,pose, We do n't know the woman who posed for Leonardo so often .,7,0,woman has property female. woman is at location bed. woman is used for have sex. pose desires be good at something. pose is at location theatre. pose is used for show off.  We do n't know the woman who posed for Leonardo so often .,39
369,knocker,,pound, the salesman pounded the door knocker .,2,0,knocker has property open. knocker is at location front door. knocker is used for get someone attention. pound desires be satisfy. pound is at location jar. pound is used for pound.  the salesman pounded the door knocker .,33
370,water,,pound, The locks pound the water of the canal .,2,1,water has property good for you. water is at location ice. water is used for wash. pound desires be satisfy. pound is at location jar. pound is used for pound.  The locks pound the water of the canal .,32
371,prisoner,,pound, The prisoners are safely pounded .,4,1,prisoner has property dangerous. prisoner is at location prison. prisoner is used for punishment. pound desires be satisfy. pound is at location jar. pound is used for pound.  The prisoners are safely pounded .,32
372,water,,pour, They poured water over the floor .,1,0,water has property good for you. water is at location ice. water is used for wash. pour desires light. pour is at location ice bucket. pour is used for quench thirst.  They poured water over the floor .,32
373,water,,pour, They poured water over the floor .,1,0,water has property good for you. water is at location ice. water is used for wash. pour desires light. pour is at location ice bucket. pour is used for quench thirst.  They poured water over the floor .,32
374,people,,pour, People were pouring out of the theater .,2,1,people has property afraid of dark. people is at location opera. people is used for help. pour desires light. pour is at location ice bucket. pour is used for quench thirst.  People were pouring out of the theater .,33
375,money,,pour, We poured money into the education of our children .,1,1,money has property good. money is at location purse. money is used for buy thing. pour desires light. pour is at location ice bucket. pour is used for quench thirst.  We poured money into the education of our children .,31
376,crisis,,precipitate, The crisis precipitated by Russia 's revolution .,2,1,crisis has property bad. crisis is at location war. crisis is used for get thing do. precipitate desires rain. precipitate is at location thunderstorm. precipitate is used for kill person.  The crisis precipitated by Russia 's revolution .,32
377,economy,,precipitate, Our economy precipitated into complete ruin .,2,1,economy has property bad. economy is at location city. economy is used for buy thing. precipitate desires rain. precipitate is at location thunderstorm. precipitate is used for kill person.  Our economy precipitated into complete ruin .,31
378,train,,precipitate, The bridge broke and precipitated the train into the river below .,4,1,train has property big. train is at location train station. train is used for travel. precipitate desires rain. precipitate is at location thunderstorm. precipitate is used for kill person.  The bridge broke and precipitated the train into the river below .,33
379,peace,,preserve, preserve the peace in the family .,0,1,peace has property good. peace is at location country. peace is used for make peace. preserve desires good life. preserve is at location jar. preserve is used for preserve.  preserve the peace in the family .,29
380,forest,,preserve, preserve the forest and the lakes .,0,0,forest has property green. forest is at location countryside. forest is used for shelter. preserve desires good life. preserve is at location jar. preserve is used for preserve.  preserve the forest and the lakes .,28
381,finger,,prick, The nurse pricked my finger to get a small blood sample .,2,0,finger has property long. finger is at location finger. finger is used for point. prick desires be fuck. prick is at location your finger. prick is used for prick someone.  The nurse pricked my finger to get a small blood sample .,32
382,skin,,prick, The needle pricked his skin .,2,0,skin has property soft. skin is at location your finger. skin is used for cover body. prick desires be fuck. prick is at location your finger. prick is used for prick someone.  The needle pricked his skin .,34
383,conscience,,prick, The thought of her unhappiness pricked his conscience .,5,1,conscience has property important. conscience is at location confession. conscience is used for justify crime. prick desires be fuck. prick is at location your finger. prick is used for prick someone.  The thought of her unhappiness pricked his conscience .,36
384,ego,,puff, The sudden fame puffed her ego .,3,1,ego has property good. ego is at location person. ego is used for manipulate. puff desires be extinguish. puff is at location air. puff is used for blow air.  The sudden fame puffed her ego .,32
385,critic,,puff, The critics puffed up this Broadway production .,2,1,critic has property good. critic is at location movie. critic is used for portray person. puff desires be extinguish. puff is at location air. puff is used for blow air.  The critics puffed up this Broadway production .,32
386,face,,puff, Her faced puffed up from the drugs .,2,0,face has property round. face is at location your face. face is used for look at thing. puff desires be extinguish. puff is at location air. puff is used for blow air.  Her faced puffed up from the drugs .,34
387,bullet,,pump, He pumped bullets into the dummy .,1,1,bullet has property dangerous. bullet is at location gun. bullet is used for kill. pump desires pump. pump is at location pump. pump is used for pump gas.  He pumped bullets into the dummy .,29
388,athlete,,pump, The athlete pumps weights in the gym .,2,0,athlete has property good at everything. athlete is at location gym. athlete is used for play sport. pump desires pump. pump is at location pump. pump is used for pump gas.  The athlete pumps weights in the gym .,33
389,witness,,pump, She pumped the witnesses for information .,1,1,witness has property important. witness is at location trial. witness is used for judge. pump desires pump. pump is at location pump. pump is used for pump gas.  She pumped the witnesses for information .,29
390,table,,push, He pushed the table into a corner .,1,0,table has property round. table is at location restaurant. table is used for eat at. push desires win. push is at location desk. push is used for push.  He pushed the table into a corner .,29
391,woman,,push," "" Now push hard "" , said the doctor to the woman .",2,0,"woman has property female. woman is at location bed. woman is used for have sex. push desires win. push is at location desk. push is used for push.  "" Now push hard "" , said the doctor to the woman .",30
392,salesman,,push, The salesman is aggressively pushing the new computer model .,4,1,salesman has property good. salesman is at location mall. salesman is used for sell product. push desires win. push is at location desk. push is used for push.  The salesman is aggressively pushing the new computer model .,32
393,fifty,,push, She is pushing fifty .,2,1,fifty has property lucky. fifty is at location one time. fifty is used for make wine. push desires win. push is at location desk. push is used for push.  She is pushing fifty .,31
394,reform,,push, The liberal party pushed for reforms .,3,1,reform has property bad. reform is at location school. reform is used for change society. push desires win. push is at location desk. push is used for push.  The liberal party pushed for reforms .,31
395,drug,,push, The guy hanging around the school is pushing drugs .,7,1,drug has property addictive. drug is at location drug store. drug is used for get high. push desires win. push is at location desk. push is used for push.  The guy hanging around the school is pushing drugs .,36
396,crowd,,push, The crowd pushed forward .,2,0,crowd has property curious. crowd is at location carnival. crowd is used for watch sport. push desires win. push is at location desk. push is used for push.  The crowd pushed forward .,30
397,sun,,radiate, The sun radiates heat .,2,0,sun has property large. sun is at location sky. sun is used for energy. radiate desires be extinguish. radiate is at location your finger. radiate is used for energy.  The sun radiates heat .,31
398,heat,,radiate, The sun radiates heat .,2,0,heat has property good. heat is at location oven. heat is used for cook. radiate desires be extinguish. radiate is at location your finger. radiate is used for energy.  The sun radiates heat .,31
399,happiness,,radiate, She radiates happiness .,1,1,happiness has property good. happiness is at location home. happiness is used for happiness. radiate desires be extinguish. radiate is at location your finger. radiate is used for energy.  She radiates happiness .,30
400,police,,raid, The police raided the crack house .,2,0,police has property corrupt. police is at location roadblock. police is used for protect person. raid desires capture. raid is at location war. raid is used for kill person.  The police raided the crack house .,31
401,pirate,,raid, The pirates raided the coastal villages regularly .,2,0,pirate has property dangerous. pirate is at location ship. pirate is used for pirate. raid desires capture. raid is at location war. raid is used for kill person.  The pirates raided the coastal villages regularly .,30
402,company,,raid, T. Boone Pickens raided many large companies .,3,0,company has property corrupt. company is at location city. company is used for sell product. raid desires capture. raid is at location war. raid is used for kill person.  T. Boone Pickens raided many large companies .,32
403,refrigerator,,raid, Our babysitter raided our refrigerator .,2,1,refrigerator has property hot. refrigerator is at location home. refrigerator is used for keep food cold. raid desires capture. raid is at location war. raid is used for kill person.  Our babysitter raided our refrigerator .,32
404,feeling,,recapture, She could not recapture that feeling of happiness .,3,1,feeling has property good. feeling is at location your heart. feeling is used for make thing feel good. recapture desires sex. recapture is at location war. recapture is used for get back to normal life.  She could not recapture that feeling of happiness .,38
405,idea,,recapture, The author recaptures an old idea here .,2,1,idea has property important. idea is at location book. idea is used for understand. recapture desires sex. recapture is at location war. recapture is used for get back to normal life.  The author recaptures an old idea here .,33
406,fort,,recapture, The military forces managed to recapture the fort .,5,0,fort has property large. fort is at location country. fort is used for protect your territory. recapture desires sex. recapture is at location war. recapture is used for get back to normal life.  The military forces managed to recapture the fort .,38
407,prisoner,,recapture, They tried to recapture the escaped prisoner .,3,0,prisoner has property dangerous. prisoner is at location prison. prisoner is used for punishment. recapture desires sex. recapture is at location war. recapture is used for get back to normal life.  They tried to recapture the escaped prisoner .,34
408,bell,,recast, The bell cracked and had to be recast .,7,0,bell has property loud. bell is at location school. bell is used for call attention. recast desires be entertain. recast is at location television. recast is used for make movie.  The bell cracked and had to be recast .,37
409,image,,recast, She had to recast her image to please the electorate in her home state .,3,1,image has property abstract. image is at location newspaper. image is used for illustrate. recast desires be entertain. recast is at location television. recast is used for make movie.  She had to recast her image to please the electorate in her home state .,32
410,fame,,redound, Fame redounds to the heroes .,1,1,fame has property good. fame is at location movie. fame is used for fame. redound desires win. redound is at location countryside. redound is used for drive car.  Fame redounds to the heroes .,29
411,effort,,redound, Her efforts will redound to the general good .,3,1,effort has property important. effort is at location work. effort is used for accomplish goal. redound desires win. redound is at location countryside. redound is used for drive car.  Her efforts will redound to the general good .,32
412,belief,,reflect, This action reflects his true beliefs .,2,1,belief has property important. belief is at location church. belief is used for justify belief. reflect desires be free. reflect is at location water. reflect is used for insight.  This action reflects his true beliefs .,31
413,sound,,reflect, Sound is reflected well in this auditorium .,2,0,sound has property loud. sound is at location opera. sound is used for communicate. reflect desires be free. reflect is at location water. reflect is used for insight.  Sound is reflected well in this auditorium .,30
414,road,,reflect, Drive carefully -- the wet road reflects .,6,0,road has property confuse. road is at location countryside. road is used for drive. reflect desires be free. reflect is at location water. reflect is used for insight.  Drive carefully -- the wet road reflects .,34
415,image,,reflect, her sunglasses reflected his image .,2,0,image has property abstract. image is at location newspaper. image is used for illustrate. reflect desires be free. reflect is at location water. reflect is used for insight.  her sunglasses reflected his image .,30
416,interest,,reflect, His lack of interest in the project reflects badly on him .,7,1,interest has property good. interest is at location school. interest is used for entertainment. reflect desires be free. reflect is at location water. reflect is used for insight.  His lack of interest in the project reflects badly on him .,35
417,mess,,reflect, The mess in his dorm room reflects on the student .,6,1,mess has property messy. mess is at location desk. mess is used for make mess. reflect desires be free. reflect is at location water. reflect is used for insight.  The mess in his dorm room reflects on the student .,35
418,system,,reform, reform a political system .,0,0,system has property complex. system is at location computer. system is used for store data. reform desires change society. reform is at location school. reform is used for change society.  reform a political system .,30
419,tension,,relax, relax the tension on the rope .,0,0,tension has property bad. tension is at location room. tension is used for tension. relax desires sleep. relax is at location home. relax is used for feel good.  relax the tension on the rope .,28
420,bath,,relax, A hot bath always relaxes me .,4,0,bath has property hot. bath is at location bathroom. bath is used for wash your body. relax desires sleep. relax is at location home. relax is used for feel good.  A hot bath always relaxes me .,34
421,colleague,,relax, our new colleague relaxed when he saw that we were a friendly group .,3,0,colleague has property helpful. colleague is at location office. colleague is used for work. relax desires sleep. relax is at location home. relax is used for feel good.  our new colleague relaxed when he saw that we were a friendly group .,31
422,government,,relax, The government relaxed the curfew after most of the rebels were caught .,2,1,government has property corrupt. government is at location country. government is used for control. relax desires sleep. relax is at location home. relax is used for feel good.  The government relaxed the curfew after most of the rebels were caught .,30
423,rule,,relax, The rules relaxed after the new director arrived .,2,1,rule has property important. rule is at location school. rule is used for enforce law. relax desires sleep. relax is at location home. relax is used for feel good.  The rules relaxed after the new director arrived .,31
424,suffering,,repair, One can never fully repair the suffering and losses of the Jews in the Third Reich .,4,1,suffering has property bad. suffering is at location hospital. suffering is used for get more information. repair desires fix thing. repair is at location garage. repair is used for repair car.  One can never fully repair the suffering and losses of the Jews in the Third Reich .,35
425,man,,revive, The doctors revived the comatose man .,2,0,man has property male. man is at location bed. man is used for fuck. revive desires live. revive is at location funeral. revive is used for revive person.  The doctors revived the comatose man .,30
426,soup,,revive, A hot soup will revive me .,4,1,soup has property good. soup is at location cupboard. soup is used for eat. revive desires live. revive is at location funeral. revive is used for revive person.  A hot soup will revive me .,32
427,interest,,revive, Interest in ESP revived .,3,1,interest has property good. interest is at location school. interest is used for entertainment. revive desires live. revive is at location funeral. revive is used for revive person.  Interest in ESP revived .,31
428,style,,revive, He revived this style of opera .,1,1,style has property important. style is at location jewelry store. style is used for make person feel good. revive desires live. revive is at location funeral. revive is used for revive person.  He revived this style of opera .,33
429,curtain,,rip, The curtain ripped from top to bottom .,2,0,curtain has property transparent. curtain is at location theatre. curtain is used for privacy. rip desires kill person. rip is at location fabric store. rip is used for remove clothe.  The curtain ripped from top to bottom .,32
430,tornado,,rip, The tornado ripped along the coast .,2,1,tornado has property scary. tornado is at location movie. tornado is used for kill person. rip desires kill person. rip is at location fabric store. rip is used for remove clothe.  The tornado ripped along the coast .,33
431,candidate,,rip, The candidate ripped into his opponent mercilessly .,2,1,candidate has property elect. candidate is at location conference. candidate is used for elect. rip desires kill person. rip is at location fabric store. rip is used for remove clothe.  The candidate ripped into his opponent mercilessly .,32
432,plant,,root, this plant roots quickly .,2,0,plant has property green. plant is at location garden. plant is used for grow food. root desires water. root is at location tree. root is used for grow plant.  this plant roots quickly .,31
433,problem,,root, The problem roots in her depression .,2,1,problem has property bad. problem is at location office. problem is used for solve. root desires water. root is at location tree. root is used for grow plant.  The problem roots in her depression .,30
434,pig,,root, the pig was rooting for truffles .,3,0,pig has property very colorful. pig is at location farm. pig is used for meat. root desires water. root is at location tree. root is used for grow plant.  the pig was rooting for truffles .,32
435,soprano,,rotate, We rotate the lead soprano every night .,1,1,soprano has property sing. soprano is at location choir. soprano is used for sing flawlessly. rotate desires be use. rotate is at location machine. rotate is used for rotate.  We rotate the lead soprano every night .,30
436,intern,,rotate, Interns have to rotate for a few months .,3,1,intern has property annoy. intern is at location office. intern is used for work. rotate desires be use. rotate is at location machine. rotate is used for rotate.  Interns have to rotate for a few months .,31
437,crop,,rotate, We rotate the crops so as to maximize the use of the soil .,1,1,crop has property green. crop is at location field. crop is used for grow food. rotate desires be use. rotate is at location machine. rotate is used for rotate.  We rotate the crops so as to maximize the use of the soil .,30
438,composure,,ruffle, She wanted to ruffle his composure .,3,1,composure has property bad. composure is at location opera. composure is used for control anger. ruffle desires hair. ruffle is at location pillow. ruffle is used for make your hair look good.  She wanted to ruffle his composure .,35
439,people,,ruffle, This play is going to ruffle some people .,5,1,people has property afraid of dark. people is at location opera. people is used for help. ruffle desires hair. ruffle is at location pillow. ruffle is used for make your hair look good.  This play is going to ruffle some people .,38
440,feather,,ruffle, The bird ruffled its feathers .,2,0,feather has property soft. feather is at location feather. feather is used for decorate pillow. ruffle desires hair. ruffle is at location pillow. ruffle is used for make your hair look good.  The bird ruffled its feathers .,34
441,surface,,ruffle, The wind ruffled the surface of the water .,2,0,surface has property flat. surface is at location water. surface is used for hold thing together. ruffle desires hair. ruffle is at location pillow. ruffle is used for make your hair look good.  The wind ruffled the surface of the water .,35
442,fabric,,ruffle, The seamstress ruffled the curtain fabric .,2,0,fabric has property soft. fabric is at location fabric store. fabric is used for make clothe. ruffle desires hair. ruffle is at location pillow. ruffle is used for make your hair look good.  The seamstress ruffled the curtain fabric .,35
443,car,,ruin, You have ruined my car by pouring sugar in the tank !,2,0,car has property dangerous. car is at location garage. car is used for travel. ruin desires be free. ruin is at location street. ruin is used for make new thing.  You have ruined my car by pouring sugar in the tank !,32
444,chance,,ruin, This behavior will ruin your chances of winning the election .,3,1,chance has property unpredictable. chance is at location future. chance is used for win. ruin desires be free. ruin is at location street. ruin is used for make new thing.  This behavior will ruin your chances of winning the election .,33
445,field,,salt, the rebels had salted the fields with mines and traps .,3,1,field has property green. field is at location countryside. field is used for grow vegetable. salt desires salt water. salt is at location ocean. salt is used for flavor food.  the rebels had salted the fields with mines and traps .,33
446,lecture,,salt, She salts her lectures with jokes .,1,1,lecture has property bore. lecture is at location school. lecture is used for learn. salt desires salt water. salt is at location ocean. salt is used for flavor food.  She salts her lectures with jokes .,30
447,meat,,salt, people used to salt meats on ships .,3,0,meat has property good. meat is at location fridge. meat is used for eat. salt desires salt water. salt is at location ocean. salt is used for flavor food.  people used to salt meats on ships .,32
448,courage,,salute, I salute your courage !,1,1,courage has property important. courage is at location church. courage is used for fight injustice. salute desires person to salute. salute is at location military base. salute is used for honor.  I salute your courage !,32
449,stench,,salute, a terrible stench saluted our nostrils .,3,1,stench has property unpleasant. stench is at location sewer. stench is used for make you gag. salute desires person to salute. salute is at location military base. salute is used for honor.  a terrible stench saluted our nostrils .,35
450,soldier,,salute," When the officers show up , the soldiers have to salute .",10,0,"soldier has property dangerous. soldier is at location war. soldier is used for fight. salute desires person to salute. salute is at location military base. salute is used for honor.  When the officers show up , the soldiers have to salute .",40
451,X-ray,,scan, the surgeon scanned the X - ray .,2,0,X-ray has property harmful. X-ray is at location laboratory. X-ray is used for see inside person. scan desires be understand. scan is at location computer. scan is used for find out information.  the surgeon scanned the X - ray .,34
452,headline,,scan, She scanned the newspaper headlines while waiting for the taxi .,1,1,headline has property inaccurate. headline is at location newspaper. headline is used for read. scan desires be understand. scan is at location computer. scan is used for find out information.  She scanned the newspaper headlines while waiting for the taxi .,31
453,sky,,scan, The beams scanned the night sky .,2,1,sky has property blue. sky is at location sky. sky is used for fly kite. scan desires be understand. scan is at location computer. scan is used for find out information.  The beams scanned the night sky .,33
454,heat,,scorch, The heat scorched the countryside .,2,1,heat has property good. heat is at location oven. heat is used for cook. scorch desires eat human flesh. scorch is at location fire. scorch is used for kill.  The heat scorched the countryside .,31
455,forest,,scorch, The wildfire scorched the forest and several homes .,2,0,forest has property green. forest is at location countryside. forest is used for shelter. scorch desires eat human flesh. scorch is at location fire. scorch is used for kill.  The wildfire scorched the forest and several homes .,31
456,cat,,scrape, The cat scraped at the armchair .,2,0,cat has property cute. cat is at location your lap. cat is used for pet. scrape desires scratch. scrape is at location table. scrape is used for remove dirt.  The cat scraped at the armchair .,31
457,letter,,scrape, They scraped a letter into the stone .,1,0,letter has property write on paper. letter is at location mail box. letter is used for communicate. scrape desires scratch. scrape is at location table. scrape is used for remove dirt.  They scraped a letter into the stone .,32
458,money,,scrape, She had scraped together enough money for college .,2,1,money has property good. money is at location purse. money is used for buy thing. scrape desires scratch. scrape is at location table. scrape is used for remove dirt.  She had scraped together enough money for college .,31
459,money,,seize, The sales clerk quickly seized the money on the counter .,4,0,money has property good. money is at location purse. money is used for buy thing. seize desires get money. seize is at location war. seize is used for hurt someone.  The sales clerk quickly seized the money on the counter .,34
460,invader,,seize, the invaders seized the land and property of the inhabitants .,2,0,invader has property dangerous. invader is at location war. invader is used for kill. seize desires get money. seize is at location war. seize is used for hurt someone.  the invaders seized the land and property of the inhabitants .,31
461,fear,,seize, Fear seized the prisoners .,1,1,fear has property bad. fear is at location war. fear is used for fear. seize desires get money. seize is at location war. seize is used for hurt someone.  Fear seized the prisoners .,30
462,book,,sell, These books sell like hot cakes .,2,0,book has property good than book. book is at location shelf. book is used for learn. sell desires sell product. sell is at location store. sell is used for buy thing.  These books sell like hot cakes .,33
463,image,,sell, The French try to sell us their image as great lovers .,4,1,image has property abstract. image is at location newspaper. image is used for illustrate. sell desires sell product. sell is at location store. sell is used for buy thing.  The French try to sell us their image as great lovers .,33
464,shoe,,sell, The brothers sell shoes .,2,0,shoe has property wear to protect foot. shoe is at location closet. shoe is used for keep your foot warm. sell desires sell product. sell is at location store. sell is used for buy thing.  The brothers sell shoes .,37
465,hope,,shake, The bad news shook her hopes .,3,1,hope has property true. hope is at location dream. hope is used for hope. shake desires drink. shake is at location bar. shake is used for greet person.  The bad news shook her hopes .,31
466,salt,,shake, Shake the salt out of the salt shaker .,0,0,salt has property salty. salt is at location ocean. salt is used for flavor food. shake desires drink. shake is at location bar. shake is used for greet person.  Shake the salt out of the salt shaker .,29
467,argument,,sharpen, We had to sharpen our arguments .,3,1,argument has property bad. argument is at location argument. argument is used for argument. sharpen desires be satisfy. sharpen is at location drawer. sharpen is used for sharpen knife.  We had to sharpen our arguments .,32
